,mz,rt,example_data_for_colab/xcms_example_data//B1_NIST1950_1_6540.mzML,example_data_for_colab/xcms_example_data//B1_NIST1950_2_6540.mzML,example_data_for_colab/xcms_example_data//B1_NIST1950_3_6540.mzML,example_data_for_colab/xcms_example_data//blank-2_6540.mzML
719,165.0563309097118,1.256116666667,312511.0535343347,285808.19968736806,321471.5448123542,924.8120534896909
720,165.0617299348855,0.656116666667,1077.7527972962805,1782.6721663205738,452.9088674277461,0.0
721,165.06620787212742,0.656116666667,3174.0271523233623,3970.7097952217296,2513.9223840751147,0.0
722,165.06620787212742,1.5561166666670003,13680.896088917581,9274.339596924701,10498.937460900914,1558.5833412161044
723,165.06620787212742,4.356116666667001,6158.931813100056,6118.97798326928,6024.324825615478,0.0
724,165.07458470683852,1.156116666667,20405.092416468822,6400.20015111295,17990.716471931657,0.0
725,165.07458470683852,3.956116666667002,62303.71947219281,53971.062358674084,53901.75153669403,0.0
726,165.07458470683852,4.056116666667002,59033.53901127382,50859.160818071956,50767.528766581134,0.0
727,165.09167803982257,0.8561166666669999,141362.41696463566,120792.31059988601,141912.67854428015,2155.0623694727446
728,165.09167803982257,0.956116666667,139528.36376489105,119890.21958622882,106280.9878353898,2410.7251256254435
729,165.97365761984605,13.05611666666697,6615.14847192008,4575.968161320886,4165.119843473136,0.0
730,166.018740458231,0.656116666667,4833.80749870659,3777.8318793063836,4608.6482181708525,0.0
731,166.04897189045766,0.8561166666669999,45833.092734091435,38538.35720999155,43162.43446707871,0.0
732,166.04897189045766,0.956116666667,44888.97959101762,39552.98963453669,41435.50563982618,0.0
733,166.04897189045766,5.156116666666998,1925.7502057100132,1467.6217062481494,2088.356966798807,0.0
734,166.08649618191805,1.156116666667,45218.214766374935,41509.40644024594,40118.6460941745,0.0
735,166.0949283400049,0.8561166666669999,15334.098881927468,13272.662650825583,12943.258203489146,0.0
736,166.0949283400049,0.956116666667,14900.920229980431,12890.182250188973,9542.843612096356,0.0
737,166.9572769531521,0.656116666667,5001.2393939453295,4910.720757056926,4047.8052451389135,0.0
738,166.9572769531521,13.05611666666697,1947987.8128888202,1632077.4112602635,1539909.0496638808,14964.783702076398
739,166.9572769531521,13.15611666666697,1947579.7143370917,1632551.0433060627,1537798.3458183669,14904.397041446517
740,167.02129455069942,5.056116666666998,7241554.3647589255,6300975.036119933,5726560.767399086,0.0
741,167.02129455069942,5.156116666666998,8349905.273170537,6969491.612838695,6495821.774991553,0.0
742,167.0348985680911,2.1561166666670006,1945.3094286220357,1235.8481604243948,624.2772583086481,0.0
743,167.0383327021641,0.956116666667,18043.227957827123,17819.75284758251,18976.645715813476,0.0
744,167.0383327021641,4.956116666666999,1469.728970098155,831.5223458387572,735.0486029758264,0.0
745,167.044433784362,6.356116666666994,16970.92226919316,15160.342930864877,14227.329321851921,0.0
746,167.044433784362,6.456116666666993,18327.643138719606,16681.86590333729,15309.652212264096,0.0
747,167.05010843565304,0.656116666667,1328.495385577574,485.537313556031,451.6093966787211,0.0
748,167.05668474334183,0.656116666667,9162.281653113952,6749.729105415292,7183.692616647788,4451.325799798506
749,167.06135237551024,1.256116666667,7237.307432240479,4372.153221235207,5493.319252725011,5560.231596338346
750,167.06937713497555,1.056116666667,10532.742218574827,9173.371625800479,7730.703333672174,18865.057138845754
751,167.08805032747557,1.156116666667,5512.727566814449,5009.8264148638045,5808.350205640281,0.0
752,167.10748861207276,0.8561166666669999,35454.29725733475,30971.630672488645,35948.55085029429,743.4812856534062
753,167.10748861207276,0.956116666667,35328.2394679866,31837.529464981402,35583.68984750604,743.5587881930776
754,167.8368475951145,1.056116666667,16659.20951200411,22252.15061926733,25952.01357602226,0.0
