Row.names,mz,mzmin,mzmax,rt,rtmed,rtmin,rtmax,npeaks,X1,ms_level,control_1.mzML,control_2.mzML,control_3.mzML
FT4167,600.3231942,600.3229272,600.3233909,0.9507,57.042,57.016,57.085,3,3,1,235551.0964,261201.1294,199238.5999
FT4168,601.3252994,601.3250202,601.3256217,0.96725,58.035,58.01,58.079,3,3,1,69376.86859,71198.49422,55954.84566
FT4169,602.3253491,602.3239524,602.326149,0.951416667,57.085,57.042,58.01,3,3,1,16633.4434,15121.70917,12785.65088
FT4170,603.1582468,603.1581844,603.1586597,6.213983333,372.839,372.819,372.877,3,3,1,24849.76621,20251.32811,12979.87183
FT4171,603.2180449,603.2177005,603.2183894,3.011158333,180.6695,180.186,181.153,2,2,1,21012.68772,377.8598143,9260.258385
FT4172,603.2491388,603.2487442,603.2494467,3.5158,210.948,209.978,211.009,3,3,1,31173.24178,34955.42584,29184.56627
FT4173,603.9564207,603.9559344,603.956576,7.985583333,479.135,479.095,480.072,3,3,1,95192.22228,78079.88238,79678.56112
FT4174,604.0693453,604.0692608,604.0693778,8.5973,515.838,515.8220313,515.8790313,3,3,1,80223.50487,86102.51707,55837.81055
FT4175,604.1297761,604.1296205,604.1303094,7.091166667,425.47,425.451,425.51,3,3,1,13360.81239,11701.41813,7753.100973
FT4176,604.3246657,604.3246347,604.3256147,1.1493,68.958,68.938,69.002,3,3,1,110008.9417,105823.7157,86008.52325
FT4177,605.0721372,605.071948,605.0739871,8.597033854,515.8220313,514.886,515.838,3,3,1,17608.79544,16718.3831,6237.475183
FT4178,605.3279477,605.327884,605.3285426,1.13275,67.965,67.945,69.002,3,3,1,36353.31459,34212.96917,28976.96651
FT4179,606.0752676,606.0748971,606.075268,7.107716667,426.463,426.444,426.503,3,3,1,18463990.22,19715530.79,13742079.88
FT4180,606.3397792,606.3392149,606.3398978,1.13275,67.965,67.945,68.009,3,3,1,47072.73652,38932.10552,31912.27856
FT4181,607.0781442,607.0778289,607.0782745,7.107716667,426.463,426.444,426.503,3,3,1,3325377.231,3527670.029,2474289.881
FT4182,607.1741924,607.1736813,607.174285,8.068333333,484.1,484.061,485.037,3,3,1,26656.66439,21101.82068,10888.26272
FT4183,608.079602,608.0793195,608.0796785,7.107716667,426.463,426.444,426.503,3,3,1,851484.7317,904372.9843,631249.2969
FT4184,608.1949655,608.1948429,608.195088,6.172758333,370.3655,369.84,370.891,2,2,1,11138.0802,11537.75882,2011.472966
FT4185,608.3544849,608.3540368,608.3549289,1.1162,66.972,66.952,67.016,3,3,1,21919.1508,22579.43209,17972.44292
FT4186,609.082082,609.0818483,609.0823054,7.107716667,426.463,426.444,426.503,3,3,1,122593.8701,126412.8735,91447.57279
FT4187,610.1128934,610.1125281,610.1131644,8.3656,501.936,501.92,501.977,3,3,1,48813.78617,83075.82422,42330.43572
FT4188,610.0830842,610.0829156,610.0833453,7.107716667,426.463,426.444,427.496,3,3,1,19711.67863,20161.77628,16959.31791
FT4189,610.335899,610.335522,610.3366022,1.03345,62.007,61.986,62.051,3,3,1,26410.44704,30315.5918,30647.75339
FT4190,610.3711948,610.3709152,610.3718785,1.1162,66.972,66.952,67.016,3,3,1,152637.0995,145717.7562,130447.4151
FT4191,611.1454195,611.1450975,611.1456969,8.332483333,499.949,499.933,499.99,3,3,1,12059652.86,10402091.8,8720895.573
FT4192,611.3373968,611.3370068,611.3396591,1.034183333,62.051,60.993,63,3,3,1,10852.35545,10641.09827,10167.07657
FT4193,611.3193111,611.3187034,611.3199188,0.917741667,55.0645,55.03,55.099,2,2,1,9976.786904,10111.03829,4736.50005
FT4194,611.3744597,611.374131,611.3748395,1.1162,66.972,66.952,67.016,3,3,1,52555.05591,51044.94273,44665.54988
FT4195,612.1480109,612.1477175,612.1482118,8.332483333,499.949,499.933,499.99,3,3,1,2938389.469,2514591.88,2111982.868
FT4196,612.3843177,612.3842219,612.385166,1.09965,65.979,65.959,67.016,3,3,1,31110.92933,36164.20054,30722.21594
FT4197,612.6417894,612.6417327,612.6419434,12.58681667,755.209,755.151,756.158,3,3,1,142797.1096,121800.1825,67793.54473
FT4198,612.801725,612.8005633,612.8021064,10.45101667,627.061,627.047,627.102,3,3,1,19592.63398,14055.18219,19774.44817
FT4199,612.7964111,612.7959625,612.7967343,12.30471667,738.283,738.269,738.327,3,3,1,125057.3956,18739.98006,90868.00553
FT4200,612.9198485,612.9197127,612.9199843,8.8044,528.264,527.739,528.789,2,2,1,12479.89945,14948.33216,9802.466311
FT4201,613.1447659,613.1444527,613.1449638,8.332483333,499.949,499.933,499.99,3,3,1,1376089.51,1194451.673,993597.0039
FT4202,613.1399959,613.1396134,613.140348,7.207683333,432.461,432.402,433.415,3,3,1,345831.2983,315781.9108,234126.9127
FT4203,613.3319932,613.3316722,613.3347217,0.918316667,55.099,55.056,56.023,3,3,1,15523.45584,16580.00914,10517.4342
FT4204,613.6451474,613.6441404,613.6461544,12.58633333,755.18,755.151,755.209,2,2,1,8888.171409,9908.875507,4575.573412
FT4205,614.1460027,614.1458157,614.1463467,8.332483333,499.949,499.933,499.99,3,3,1,294721.8191,251339.6559,210733.275
FT4206,614.1428961,614.1428709,614.1435453,7.207033333,432.422,432.402,432.461,3,3,1,87483.98935,73136.97468,55461.53596
FT4207,614.6401212,614.6399576,614.6403356,12.58681667,755.209,755.151,756.158,3,3,1,85662.22664,72321.93007,42577.71857
FT4208,614.8121981,614.811695,614.8128969,11.6921,701.526,698.605,702.533,3,3,1,31345.26192,55292.82669,37993.29006
FT4209,615.0788044,615.0787195,615.0788896,0.65235,39.141,38.217,39.167,3,3,1,29979.235,32858.11027,39852.62536
FT4210,615.1448357,615.1440791,615.1451897,8.332483333,499.949,499.933,499.99,3,3,1,69315.18309,61129.74367,50845.15204
FT4211,615.236471,615.2358617,615.2370804,6.098283333,365.897,365.868,365.926,2,2,1,38004.43075,9860.414725,1592.973078
FT4212,616.066068,616.0660061,616.067439,0.652783333,39.167,39.141,39.21,3,3,1,30309.29964,42453.22698,49756.40816
FT4213,616.1457772,616.145371,616.1461834,8.324416667,499.465,498.997,499.933,2,2,1,11986.61727,9841.431536,7984.055429
FT4214,616.6390574,616.6388531,616.6396242,12.58681667,755.209,755.151,756.158,3,3,1,20430.85824,19474.2185,11462.32603
FT4215,617.017999,617.0175063,617.0182883,7.190483333,431.429,431.409,431.468,3,3,1,57028.59078,25060.44943,50991.92658
FT4216,617.0684064,617.0679159,617.0688969,0.636583333,38.195,38.173,38.217,2,2,1,9651.972129,14469.66145,18463.13042
FT4217,617.4168623,617.411289,617.417807,0.817866667,49.072,48.148,49.097,3,3,1,18891.87416,20901.9304,26513.77908
FT4218,617.9805587,617.9803622,617.9807118,8.498,509.88,509.864,509.921,3,3,1,78156.78388,64175.95953,53632.75473
FT4219,618.6493797,618.6491022,618.6501005,12.50406667,750.244,750.186,752.186,3,3,1,19856.29407,10993.09659,12729.35407
FT4220,618.9832678,618.9830379,618.9834977,8.498208333,509.8925,509.864,509.921,2,2,1,11705.77927,8987.325596,6493.813357
FT4221,619.2882732,619.2879739,619.2884481,0.9507,57.042,57.016,57.085,3,3,1,129226.752,127157.7202,103021.7834
FT4222,619.4325888,619.4314984,619.432649,0.801316667,48.079,47.111,49.141,3,3,1,10133.92756,16262.50299,8152.37278
FT4223,620.2913999,620.2911511,620.2914737,0.951416667,57.085,57.016,58.035,3,3,1,49064.12225,51196.3627,39127.37326
FT4224,621.0151741,621.0147494,621.0155988,9.234383333,554.063,553.575,554.551,2,2,1,29410.82515,5722.993569,14100.38722
FT4225,621.301943,621.3016367,621.3019552,0.9507,57.042,57.016,57.085,3,3,1,45739.18179,42762.69643,36846.91655
FT4226,621.975838,621.9757214,621.9760043,7.256683333,435.401,434.388,435.44,3,3,1,74045.95322,34060.08364,49106.30732
FT4227,622.3050261,622.303928,622.306272,0.950266667,57.016,56.049,57.085,3,3,1,17302.45279,14860.46212,14245.13872
FT4228,623.318667,623.317341,623.3200823,0.93415,56.049,56.023,56.092,3,3,1,25411.91853,26084.12486,19874.74323
FT4229,624.0660288,624.0658312,624.0662511,5.91605,354.963,354.944,355.002,3,3,1,186276.9151,164802.885,155092.5773
FT4230,624.3501624,624.3494315,624.350833,1.04965,62.979,62.007,63.044,3,3,1,10846.551,11843.61062,10714.82975
FT4231,624.8519596,624.8516631,624.8522562,9.027841667,541.6705,540.706,542.635,2,2,1,159673.2709,184930.8719,206855.7449
FT4232,625.0680083,625.0678115,625.0682396,5.91605,354.963,354.944,355.002,3,3,1,31404.51382,27691.67933,27016.28789
FT4233,625.3359901,625.3351778,625.3363199,0.933716667,56.023,55.056,56.092,3,3,1,30462.48361,23468.49001,20774.57669
FT4234,625.2931245,625.2927987,625.2934504,3.367541667,202.0525,201.04,203.065,2,2,1,7054.57772,7800.229931,10969.13182
FT4235,625.9382678,625.9378303,625.9383712,8.018683333,481.121,481.081,482.058,3,3,1,12977.11085,10473.89648,16924.10141
FT4236,626.0626436,626.0626053,626.0633612,5.91605,354.963,353.951,355.002,3,3,1,45236.70146,37587.17469,38448.8377
FT4237,626.6501286,626.6501212,626.6505391,12.60263333,756.158,756.145,756.202,3,3,1,21553.22025,24315.4354,15083.40102
FT4238,627.1503239,627.1501417,627.150506,0.818441667,49.1065,49.072,49.141,2,2,1,12936.47463,11653.02252,6688.355689
FT4239,628.0558431,628.0557985,628.0565063,7.074616667,424.477,424.458,424.516,3,3,1,38844.62333,40817.57332,37058.2923
FT4240,628.3256387,628.3253029,628.3262737,1.116933333,67.016,66.972,67.945,3,3,1,43915.56985,45017.46496,35684.75435
FT4241,628.7705083,628.7697487,628.770511,12.35415,741.249,740.313,741.262,3,3,1,41514.15408,10871.68753,28131.61043
FT4242,629.0298214,629.0295075,629.0301338,9.491733333,569.504,569.463,570.44,3,3,1,10633.81808,10771.78714,9568.412775
FT4243,629.3284998,629.3281538,629.3295122,1.1162,66.972,65.959,67.016,3,3,1,15803.82494,13323.57816,10011.45192
FT4244,629.9841028,629.9838569,629.9843487,8.283175,496.9905,495.977,498.004,2,2,1,4956.630961,17061.05678,8822.880298
FT4245,630.3397744,630.3397543,630.3404898,1.1162,66.972,66.952,67.016,3,3,1,37132.34897,38629.21916,28096.43533
FT4246,631.2930335,631.2925623,631.2947158,0.801733333,48.104,48.079,48.148,3,3,1,11002.9842,12361.98161,11045.23525
FT4247,631.3428565,631.3428131,631.3428998,1.100016667,66.001,65.979,66.023,2,2,1,6248.622777,12945.86954,7467.817165
FT4248,632.1000559,632.0998189,632.1000637,7.124283333,427.457,427.437,427.496,3,3,1,422010.6378,382844.2242,251032.1259
FT4249,632.2383581,632.2381399,632.2385763,9.805858333,588.3515,588.331,588.372,2,2,1,8869.480708,13835.97792,12575.57582
FT4250,632.3550764,632.3542986,632.3551916,1.09965,65.979,65.959,66.023,3,3,1,32119.5696,23782.89998,23104.23896
FT4251,632.3693055,632.3692772,632.3740341,0.802466667,48.148,48.104,49.072,3,3,1,10087.66196,9672.802181,8252.280042
FT4252,633.102278,633.1017619,633.1023246,7.124283333,427.457,427.437,427.496,3,3,1,66334.60043,59490.3234,39797.17706
FT4253,633.0889063,633.0887573,633.0890554,0.636583333,38.195,38.173,38.217,2,2,1,10966.43598,10739.60021,14345.00248
FT4254,633.1222572,633.1219637,633.1223909,6.247083333,374.825,374.805,374.863,3,3,1,39438.43249,25381.17418,16981.1624
FT4255,633.1256686,633.1252739,633.1258128,8.332216667,499.933,498.997,499.949,3,3,1,28956.7138,27444.63189,21226.66062
FT4256,634.1043919,634.1037115,634.1051251,7.124283333,427.457,427.437,427.496,3,3,1,16431.07682,14381.87484,10068.59472
FT4257,634.0749657,634.0747311,634.0752637,0.65235,39.141,38.217,39.167,3,3,1,32781.61857,27724.69507,30936.05269
FT4258,634.0708018,634.0705383,634.0710654,5.6764,340.584,340.107,341.061,2,2,1,5548.040203,39037.71216,18615.88796
FT4259,634.6238938,634.6235989,634.6239446,12.56953333,754.172,754.158,754.216,3,3,1,36400.27241,23228.62072,16824.72707
FT4260,635.0647535,635.0639546,635.0667922,0.636216667,38.173,38.148,38.217,3,3,1,17558.95461,19089.35548,20004.34335
FT4261,635.2918464,635.2913153,635.2918511,0.901766667,54.106,54.037,55.056,3,3,1,19302.3987,16105.59966,16237.97313
FT4262,636.2925559,636.291619,636.2934927,0.893133333,53.588,52.12,55.056,2,2,1,5758.358097,9344.662168,8518.895933
FT4263,636.6549376,636.6224173,636.6860967,12.57805833,754.6835,753.165,756.158,6,3,1,81452.57166,13850.76692,7161.44914
FT4264,636.7941426,636.7940331,636.7942893,11.75831667,705.499,704.519,705.556,3,3,1,30677.47171,25671.59484,25752.7601
FT4265,637.0578542,637.0575256,637.0582239,7.190483333,431.429,430.416,431.468,3,3,1,126847.4118,120217.9649,69656.48219
FT4266,637.3152972,637.3105474,637.3592305,0.78555,47.133,45.1,47.155,4,3,1,18996.12257,21003.14144,15968.32778
FT4267,638.0603659,638.0601283,638.0607137,7.190483333,431.429,430.416,432.461,3,3,1,23121.93022,18711.53286,12459.55694
FT4268,638.3360893,638.3103956,638.3617831,0.801891667,48.1135,47.155,49.072,2,2,1,14751.94026,8800.462924,968.0087167
FT4269,638.6843228,638.6842729,638.6849809,12.60263333,756.158,755.151,756.202,3,3,1,45001.87527,36600.62975,22150.96675
FT4270,639.1393407,639.1386426,639.1400388,8.431666667,505.9,505.892,505.908,2,2,1,41940.25451,2551.532991,16204.07441
FT4271,639.2846947,639.2837593,639.2848167,0.785183333,47.111,47.086,47.155,3,3,1,25373.67868,28650.43588,20036.63727
FT4272,640.2768689,640.2591553,640.3445669,0.85175,51.105,49.141,55.03,4,3,1,13343.72703,9339.394583,8701.635012
FT4273,641.0898001,641.0894107,641.0900289,0.900616667,54.037,53.069,54.106,3,3,1,22453.53927,11642.59712,10097.20389
FT4274,641.1318732,641.1314795,641.1320657,9.78965,587.379,587.338,588.314,3,3,1,317379.8625,305880.6176,183599.3145
FT4275,641.4037794,641.4019453,641.4046727,0.93415,56.049,56.023,56.092,3,3,1,13988.11289,13657.20894,10860.62007
FT4276,641.9043986,641.9041083,641.9050596,8.001466667,480.088,480.072,480.128,3,3,1,14203.41989,9758.005721,12718.27779
FT4277,642.1353917,642.1347464,642.1355707,9.78965,587.379,587.338,588.314,3,3,1,79731.62373,81945.43979,47216.73132
FT4278,642.7767553,642.7766877,642.7768229,12.3046,738.276,737.276,739.276,2,2,1,12716.74517,1854.128775,9043.916378
FT4279,643.1367035,643.1365669,643.1371068,9.805233333,588.314,587.338,588.372,3,3,1,20888.84885,21746.13282,12225.65127
FT4280,643.2951698,643.2930079,643.2953964,0.934866667,56.092,55.03,57.042,3,3,1,9274.154063,14422.06835,11603.0615
FT4281,643.9578206,643.9576325,643.9579099,7.273233333,436.394,436.374,436.433,3,3,1,20201.21467,24598.20078,18067.65961
FT4282,644.2493903,644.2492644,644.2495162,3.110783333,186.647,185.19,188.104,2,2,1,75785.5297,22535.82851,3838.796235
FT4283,644.7441417,644.7438838,644.7443996,12.39563333,743.738,743.235,744.241,2,2,1,15476.23747,5383.975379,9106.759667
FT4284,645.3786983,645.3072428,645.4497282,0.934508333,56.0705,56.023,57.016,4,3,1,14449.95483,12060.8035,75532.2151
FT4285,646.0477051,646.0469577,646.0477176,5.866083333,351.965,351.03,352.977,3,3,1,28996.92147,25795.87169,34059.45575
FT4286,646.2535877,646.2532172,646.254416,9.805516667,588.331,588.314,588.372,3,3,1,14230.33253,18637.17609,15625.47584
FT4287,646.4522562,646.4515404,646.452972,0.95085,57.051,56.092,58.01,2,2,1,14843.9114,29299.11979,23558.09207
FT4288,647.2149815,647.2146835,647.2151794,3.285116667,197.107,197.068,198.035,3,3,1,10112.62071,16294.01068,16663.40415
FT4289,647.318445,647.3182874,647.3186026,0.909466667,54.568,54.106,55.03,2,2,1,15598.4634,13932.84841,5333.246425
FT4290,648.4245131,648.4238854,648.4246766,1.05,63,62.979,63.044,3,3,1,23139.54258,27919.92383,25247.00371
FT4291,649.0912417,649.0909321,649.092,8.332483333,499.949,499.933,499.99,3,3,1,28815.15127,22746.08099,19819.08106
FT4292,649.3037102,649.3031209,649.3037689,6.148416667,368.905,368.847,369.859,3,3,1,37579.44205,29955.8633,23618.49693
FT4293,650.3056745,650.3050767,650.3062724,6.147933333,368.876,368.847,368.905,2,2,1,8575.021385,7094.85036,4022.805933
FT4294,650.5978004,650.5976952,650.5984568,12.60336667,756.202,756.145,757.151,3,3,1,52639.04185,44378.05218,22179.25965
FT4295,651.2864524,651.2856504,651.2867293,0.901766667,54.106,54.037,55.056,3,3,1,19203.51105,22431.86702,17792.38639
FT4296,651.3391477,651.3381222,651.3401733,0.735691667,44.1415,44.107,44.176,2,2,1,33147.46266,17027.9167,3428.159574
FT4297,651.3708841,651.3697646,651.3720035,0.793616667,47.617,47.086,48.148,2,2,1,47645.68465,13926.16195,11553.85888
FT4298,652.3041918,652.3041353,652.3046335,3.49925,209.955,208.985,210.016,3,3,1,156971.8724,198707.7423,111204.286
FT4299,652.5962459,652.5956383,652.5964832,12.60263333,756.158,755.151,756.202,3,3,1,33059.82212,25471.5517,15566.4714
FT4300,653.3012135,653.3010003,653.3012592,0.801316667,48.079,47.155,48.104,3,3,1,600857.7568,603790.1956,402958.011
FT4301,653.3072116,653.3072012,653.3081259,3.49925,209.955,208.985,210.016,3,3,1,46374.31819,60648.85819,35336.70143
FT4302,654.0815056,654.0809627,654.0822413,7.091166667,425.47,425.451,426.503,3,3,1,14566.10966,14555.93774,13027.44303
FT4303,654.2126119,654.2124538,654.2126565,5.1709,310.254,309.322,310.276,3,3,1,29400.64522,27673.52443,16401.99106
FT4304,654.3050719,654.3048376,654.3053278,0.801733333,48.104,48.079,48.148,3,3,1,229607.1781,243760.811,165623.1677
FT4305,654.3439315,654.3437881,654.3440749,2.324616667,139.477,138.516,140.438,2,2,1,10425.7073,17480.69672,4432.134277
FT4306,654.3397462,654.3396824,654.3398716,6.131216667,367.873,367.854,367.912,3,3,1,27569.86202,31699.50033,24868.39748
FT4307,654.7545566,654.7539004,654.7547774,10.45078333,627.047,626.109,628.054,3,3,1,41214.11204,36543.42438,39678.42243
FT4308,655.3077617,655.307123,655.3084038,0.802466667,48.148,48.079,49.097,3,3,1,65413.44546,65160.7721,49170.54442
FT4309,655.3425247,655.3424427,655.3426067,6.131383333,367.883,367.854,367.912,2,2,1,7338.39064,7047.067659,7215.575478
FT4310,655.4206162,655.4205941,655.4206247,0.9176,55.056,55.03,55.099,3,3,1,93597.89894,114020.478,71038.65706
FT4311,656.3088113,656.3063955,656.3102691,0.817866667,49.072,48.148,51.083,3,3,1,20287.97726,17358.70826,11381.23609
FT4312,656.423762,656.4231964,656.4239909,0.917166667,55.03,54.062,55.099,3,3,1,40920.37069,46021.07263,30687.20844
FT4313,656.9972061,656.996959,656.9976187,8.348766667,500.926,499.99,500.942,3,3,1,22493.77235,22612.33657,22114.74545
FT4314,657.425888,657.4245291,657.427247,0.901191667,54.0715,54.037,54.106,2,2,1,13690.14551,12960.21775,7255.448488
FT4315,657.9407606,657.9406251,657.9409501,8.762816667,525.769,525.753,525.81,3,3,1,214716.6702,187065.4227,152179.9254
FT4316,658.4114273,658.4109365,658.411918,0.826925,49.6155,49.097,50.134,2,2,1,4062.102387,15655.08543,10008.48591
FT4317,658.667312,658.6669992,658.667693,12.55275,753.165,752.23,754.172,3,3,1,31636.17576,20313.34814,16362.80697
FT4318,658.9248744,658.9247845,658.9248996,8.498,509.88,509.864,509.921,3,3,1,665902.4947,602589.2829,496919.9854
FT4319,658.9428855,658.9426354,658.9435818,8.779366667,526.762,525.753,526.803,3,3,1,27615.82606,23649.34745,21446.2998
FT4320,659.9278368,659.9277393,659.9278763,8.498,509.88,509.864,509.921,3,3,1,78308.52839,72381.87746,62138.86245
FT4321,660.666122,660.6657781,660.6664659,12.56114167,753.6685,753.165,754.172,2,2,1,15600.89611,6483.470003,7166.736281
FT4322,660.9292144,660.9289559,660.9292794,8.498,509.88,509.864,509.921,3,3,1,31412.96775,26337.01593,22520.05954
FT4323,661.444617,661.4443611,661.4448729,1.000716667,60.043,60.021,60.065,2,2,1,40813.58203,34114.32564,34966.06763
FT4324,661.4374393,661.4366514,661.4382272,0.79325,47.595,47.086,48.104,2,2,1,67939.24971,13805.88753,19579.4518
FT4325,662.1022557,662.1017026,662.1023272,6.429133333,385.748,385.729,385.787,3,3,1,2167947.67,2319409.007,1912894.182
FT4326,662.3242383,662.323101,662.3253755,0.901191667,54.0715,54.037,54.106,2,2,1,9257.349329,9762.226021,3732.139742
FT4327,662.4466825,662.4033778,662.4469705,0.9919,59.514,57.016,60.065,4,3,1,15107.38314,14378.64465,13231.54212
FT4328,663.1048506,663.1043396,663.1048924,6.429133333,385.748,385.729,385.787,3,3,1,528762.1638,570499.8996,473728.1275
FT4329,663.0238364,663.0230671,663.0246057,7.869233333,472.154,472.124,472.184,2,2,1,12202.18317,11001.1259,4401.737786
FT4330,663.4577688,663.2938529,663.4586694,0.9838,59.028,57.085,60.993,3,3,1,14789.53479,26843.5898,28840.65232
FT4331,663.382091,663.3818243,663.3823578,5.353458333,321.2075,321.177,321.238,2,2,1,19619.9468,16154.96689,11807.82398
FT4332,664.1166687,664.1163988,664.1173261,6.280183333,376.811,376.791,376.85,3,3,1,648920.2211,729639.8603,450525.2276
FT4333,664.4173956,664.4159427,664.4183102,0.93415,56.049,56.023,57.085,3,3,1,16244.42727,14035.08576,8792.456948
FT4334,665.1198498,665.1196017,665.1202302,6.280183333,376.811,376.791,376.85,3,3,1,162889.7617,172835.222,108383.56
FT4335,665.3547309,665.2676899,665.3556711,0.769366667,46.162,45.125,48.148,5,3,1,88198.81424,41204.51243,32790.85192
FT4336,665.7787642,665.7784299,665.7790985,12.28805,737.283,736.283,738.283,2,2,1,16627.14509,1529.955379,10409.5592
FT4337,666.1223402,666.1221886,666.1229161,6.264266667,375.856,375.798,376.811,3,3,1,31513.42082,37919.32791,20471.93101
FT4338,666.3575178,666.3568567,666.3582223,0.752083333,45.125,45.1,45.169,3,3,1,34070.73579,15273.46702,12516.48505
FT4339,667.0639212,667.063784,667.0640774,8.332483333,499.949,499.933,499.99,3,3,1,54242.4583,40570.50745,34739.3445
FT4340,667.1254977,667.125401,667.1255944,7.3396,440.376,440.347,440.405,2,2,1,8856.770764,15830.83947,4237.58836
FT4341,667.2808404,667.2805527,667.3582377,0.768633333,46.118,45.1,47.086,5,3,1,34620.64712,26767.37654,26077.88623
FT4342,668.0673875,668.0667005,668.0680744,8.332691667,499.9615,498.997,500.926,2,2,1,13825.07919,9470.589963,4182.242146
FT4343,668.2429424,668.2418849,668.2432216,3.598933333,215.936,213.988,217.899,3,3,1,19118.74275,13825.90985,16322.51094
FT4344,668.285705,668.2853021,668.286108,0.7767,46.602,46.118,47.086,2,2,1,17535.99698,9923.49605,11972.83215
FT4345,669.0604568,669.060192,669.061676,8.332483333,499.949,499.933,499.99,3,3,1,28484.54424,22916.32107,19169.21832
FT4346,669.2958964,669.2958222,669.2960968,0.785183333,47.111,47.086,48.148,3,3,1,70195.73237,111410.733,71055.01405
FT4347,669.4387798,669.4312115,669.4396732,0.950266667,57.016,56.049,57.085,3,3,1,11423.10637,10787.46098,8300.701563
FT4348,669.4543639,669.4537717,669.4549562,0.784975,47.0985,47.086,47.111,2,2,1,8167.524397,5759.613279,12294.48185
FT4349,670.3026174,670.3023694,670.3026826,0.801733333,48.104,48.079,48.148,3,3,1,37558.8292,50914.67332,40567.82603
FT4350,670.7860644,670.7859031,670.7867889,10.79858333,647.915,647.902,647.959,3,3,1,11063.0289,9570.210384,8834.450734
FT4351,670.9983559,670.997359,670.9987812,9.442083333,566.525,566.484,567.461,3,3,1,58493.3827,16387.75028,30146.55476
FT4352,671.142369,671.1419318,671.1424998,0.933716667,56.023,55.099,56.049,3,3,1,35395.91586,26967.94174,29573.01532
FT4353,671.2980874,671.2950996,671.3010752,0.785341667,47.1205,47.086,47.155,2,2,1,12474.92997,15680.01644,2887.557831
FT4354,671.3255732,671.3251109,671.3255967,4.112016667,246.721,243.78,249.677,3,3,1,77838.64988,61412.53704,56613.12057
FT4355,671.4647443,671.4639935,671.4649203,0.966833333,58.01,56.092,58.035,3,3,1,38605.16515,54099.24861,55691.84761
FT4356,671.9901543,671.9897983,671.990388,9.788966667,587.338,587.321,587.379,3,3,1,164785.8378,174008.4106,169772.103
FT4357,672.140259,672.139656,672.1408615,0.934866667,56.092,56.049,57.016,3,3,1,25190.10218,24162.20402,21924.05726
FT4358,672.328096,672.3279956,672.3293262,4.112016667,246.721,243.78,249.677,3,3,1,28196.23914,20500.15341,19742.17753
FT4359,672.4927425,672.4721188,672.4930708,0.918316667,55.099,55.03,59.028,3,3,1,21662.46951,30215.94202,24129.12495
FT4360,672.9513174,672.951148,672.9513738,8.51455,510.873,510.857,510.914,3,3,1,12919.29817,13122.34095,11132.33792
FT4361,672.9930768,672.992832,672.9939689,9.788683333,587.321,586.386,587.338,3,3,1,26618.36032,27401.90398,25832.0649
FT4362,673.2096169,673.2092278,673.210006,6.669283333,400.157,399.69,400.624,2,2,1,13078.84317,10669.46135,5562.284692
FT4363,673.2691471,673.2679507,673.2709157,0.93415,56.049,55.099,57.016,3,3,1,13592.41649,14957.75797,14148.51686
FT4364,673.4835251,673.4816773,673.4839902,0.9838,59.028,59.007,59.072,3,3,1,52218.65377,50780.91283,51608.05612
FT4365,674.2858712,674.2858047,674.2859217,3.500266667,210.016,209.978,210.948,3,3,1,40487.83374,46699.91989,32006.62813
FT4366,674.4626354,674.439569,674.4866775,1.008816667,60.529,58.01,62.051,6,3,1,16163.2164,26418.70449,23481.09859
FT4367,674.6419577,674.6416785,674.6421188,12.58681667,755.209,755.151,756.158,3,3,1,103282.8251,85361.73769,52202.53806
FT4368,675.2896448,675.2895868,675.2897028,3.516308333,210.9785,210.948,211.009,2,2,1,11411.04108,14772.63663,4105.943685
FT4369,675.4603152,675.4575517,675.4652401,1.00035,60.021,59.007,61.058,3,3,1,11227.02253,14534.24225,11876.33155
FT4370,675.6438842,675.6435904,675.644178,12.60289167,756.1735,755.209,757.138,2,2,1,9745.577577,7694.959851,2168.803091
FT4371,676.321333,676.3212499,676.3226283,6.1309,367.854,366.919,367.873,3,3,1,7146.556392,9253.566994,11204.40703
FT4372,676.6405713,676.6404432,676.6408334,12.58681667,755.209,755.151,756.158,3,3,1,63551.89521,52036.70827,29809.741
FT4373,677.4314383,677.4308879,677.4319886,0.768791667,46.1275,46.093,46.162,2,2,1,17751.64511,18212.42052,9157.75873
FT4374,678.0965648,678.0964951,678.0966346,5.833141667,349.9885,349.979,349.998,2,2,1,54456.85943,2338.850078,24118.37728
FT4375,678.2331726,678.2331547,678.2331905,3.069408333,184.1645,182.211,186.118,2,2,1,57094.01667,23024.77543,7333.786412
FT4376,678.6391985,678.6388534,678.6392461,12.60336667,756.202,756.145,757.151,3,3,1,14952.94798,13624.21969,8084.784114
FT4377,678.9846041,678.9841255,678.9847107,8.795916667,527.755,527.739,527.796,3,3,1,31349.4028,28359.06651,12602.05325
FT4378,680.9004026,680.8977867,680.9004212,8.514283333,510.857,509.921,510.873,3,3,1,17527.00452,28133.67797,15292.26876
FT4379,681.2267585,681.2255199,681.2269853,6.66085,399.651,399.631,399.69,3,3,1,60927.07499,48735.77187,41936.14365
FT4380,681.2958506,681.2940919,681.2960729,0.901033333,54.062,54.037,54.106,3,3,1,31700.22234,34013.06725,24264.73508
FT4381,681.9521828,681.9516411,681.9527245,7.9356,476.136,476.116,476.156,2,2,1,39645.51707,44906.5136,49351.45573
FT4382,681.9522657,681.9518082,681.9527233,8.192008333,491.5205,491.052,491.989,2,2,1,99746.36951,43191.20358,65822.44652
