,mz,rt,example_data_for_colab/xcms_example_data//B1_NIST1950_1_6540.mzML,example_data_for_colab/xcms_example_data//B1_NIST1950_2_6540.mzML,example_data_for_colab/xcms_example_data//B1_NIST1950_3_6540.mzML,example_data_for_colab/xcms_example_data//blank-2_6540.mzML,uniqueIon,example_data_for_colab.xcms_example_data..B1_NIST1950_1_6540.mzML,example_data_for_colab.xcms_example_data..B1_NIST1950_2_6540.mzML,example_data_for_colab.xcms_example_data..B1_NIST1950_3_6540.mzML,example_data_for_colab.xcms_example_data..blank.2_6540.mzML
3102,453.353701838752,0.756116666667,40203.365636869006,39033.56307456727,32107.43024219147,16053.715121095735,True,,,,
3104,453.3779881301599,0.756116666667,4535.647991383685,4331.8579496718085,1938.6866974643085,969.3433487321543,True,,,,
3105,453.3779881301599,0.8561166666669999,17645.217903419685,9253.340281346202,1681.2083596763796,840.6041798381898,True,,,,
3112,454.32446853556746,0.8561166666669999,5195.004903996495,6311.012142190535,5445.038828164415,2597.5024519982476,True,,,,
3113,454.3584739171358,0.756116666667,3999.189211243085,5657.106172282244,6983.532520250276,1999.5946056215425,True,,,,
3127,458.3559231233944,0.756116666667,1180.1578342226703,1216.5622036994291,3114.589135879314,590.0789171113352,True,,,,
3137,460.3057355205989,0.756116666667,2643.5376418150454,3286.7736838083274,3265.993266608256,1321.7688209075227,True,,,,
3138,460.8876212992605,13.05611666666697,5604.023008453955,7174.847573473759,6416.824469583682,2802.0115042269776,True,,,,
3150,462.2063545300161,0.956116666667,5244.743979535145,6070.204142008956,5765.316993421618,1726.2217164364524,True,,,,
3153,463.0554237965924,5.156116666666998,1814.7801669342011,1836.7357053889648,1643.5875926498989,821.7937963249494,True,,,,
3156,463.3279282734978,0.956116666667,7062.924417997361,4958.385432787267,12533.081797412768,2479.1927163936334,True,,,,
3160,464.0390159720142,1.6561166666670004,11713.930230442194,2265.960535824561,3544.2343317013947,1132.9802679122804,True,,,,
3178,467.3730422762388,0.8561166666669999,211166.00133249868,202826.16035136703,184465.0036070853,92232.50180354265,True,,,,
3186,469.3627872244369,0.8561166666669999,5858.318127780523,10133.865370131683,9264.50977035454,983.3748874860707,True,,,,
3189,469.4205840201684,0.8561166666669999,2067.477012410367,2732.5603966526523,3449.5358316297898,1033.7385062051835,True,,,,
3192,470.3832737102956,0.756116666667,1459.0747979691205,1078.2130660899525,2605.86607410171,539.1065330449762,True,,,,
3203,472.3513557652937,0.756116666667,7011.271559682716,7992.610073114732,8507.18932145238,3505.635779841358,True,,,,
3214,474.2875295248792,0.756116666667,5436.452755917408,4437.364083202144,6492.24976836902,2218.682041601072,True,,,,
3217,474.38745183567767,0.956116666667,2036.9729970617036,1697.0757150494078,2809.3696777223813,848.5378575247039,True,,,,
3218,474.38745183567767,1.056116666667,2834.352713441169,3706.681784170713,4358.920246239182,1417.1763567205844,True,,,,
3232,477.1158994490968,1.5561166666670003,8190.748033797051,4451.475956401469,6550.89037168763,2225.7379782007347,True,,,,
3247,479.3691722834404,0.756116666667,17463.590937538254,16577.92144755459,13582.91150678322,6791.45575339161,True,,,,
3248,479.40506036630194,0.756116666667,3484.2804592120965,1222.5555691335749,2084.0607514034377,611.2777845667874,True,,,,
3249,479.40506036630194,0.8561166666669999,8685.917990518214,5849.86702654478,9370.345157842974,2924.93351327239,True,,,,
3253,480.3742109202202,0.756116666667,3221.042759302614,5134.047693369111,4781.404567661006,1610.521379651307,True,,,,
3258,481.3862049927444,0.756116666667,1067.0342824762154,700.1087363071648,2627.725130737611,350.0543681535824,True,,,,
3271,484.2842043979828,0.956116666667,4989.542684784981,5871.96452841852,5465.674579065447,2494.7713423924906,True,,,,
3281,485.44685881403245,0.8561166666669999,2846.101942858058,3078.7964657139164,3786.3850360644474,1423.050971429029,True,,,,
3287,487.3645354188217,1.056116666667,36171.65621255545,36146.34543787688,39028.37237925132,18073.17271893844,True,,,,
3288,487.3781497697152,0.956116666667,10793.22853771602,9047.784709052976,3605.603792881309,1802.8018964406544,True,,,,
3289,488.1947662683351,1.056116666667,6375.034047053953,5392.855521852269,6234.855621385724,743.1062012930445,True,,,,
3291,488.3686837339171,0.956116666667,11511.444775694295,10985.959646530024,14392.89448322808,5492.979823265012,True,,,,
3292,488.3686837339171,1.056116666667,11122.168340739428,10625.100381605724,13845.214397721702,5312.550190802862,True,,,,
3294,489.35845394693257,0.756116666667,76461.77577516284,73589.7408179098,71407.1543973188,35703.5771986594,True,,,,
3302,491.0547696816437,4.956116666666999,2907.7175066859927,2207.343689028707,3381.2892721930334,1103.6718445143536,True,,,,
3307,493.0542513777132,4.956116666666999,1917.910260938102,1441.1976131592369,1807.9967431501277,720.5988065796184,True,,,,
3308,493.3881887371333,0.756116666667,125984.16902067806,112975.04356856082,99233.8155456262,49616.9077728131,True,,,,
3310,494.124092829113,1.356116666667,7951.706884229508,4610.118090181286,4111.556083936174,2055.778041968087,True,,,,
3316,495.3169276616112,0.8561166666669999,3583.787498146184,1787.861059211367,4808.030963314356,893.9305296056835,True,,,,
3317,495.3287220811312,0.8561166666669999,5399.948217936757,9335.473227500244,7758.7237537163055,2699.9741089683785,True,,,,
3318,495.3459223184434,0.8561166666669999,1880.4247656541988,3882.148172139364,3651.4480974771927,940.2123828270994,True,,,,
3321,496.3390823041623,0.756116666667,3289.9437491930216,1364.078792259053,2351.519054399571,682.0393961295265,True,,,,
3326,497.29848918289326,0.756116666667,2473.7097921821605,2230.42570429564,2965.9327252896846,1115.21285214782,True,,,,
3327,497.29848918289326,0.8561166666669999,1596.7708316203011,1869.71217347152,2580.2988015373144,798.3854158101506,True,,,,
3328,497.3840414575438,0.756116666667,12809.25911529101,6608.866536590564,10539.491923856938,3304.433268295282,True,,,,
3329,497.4107537076282,0.756116666667,1492.4146979592242,3606.147244876693,272.7663777831379,136.38318889156895,True,,,,
3333,498.3801240491494,0.756116666667,1295.4146159187912,2040.0681236956652,618.8989933544659,309.44949667723296,True,,,,
3346,499.9329973107572,0.756116666667,4453.47945188274,5455.0395346933365,5206.373725585769,2226.73972594137,True,,,,
3349,500.3171865385792,0.756116666667,1706.2162353601325,1555.6711093859326,2077.537412758277,777.8355546929663,True,,,,
3351,500.879121282366,13.056116666667,6738.306013911577,4776.412980622993,6858.267485467834,241.64954371098668,True,6738.30601391158,4776.41298062299,6858.26748546783,241.649543710987
3355,501.3317370125757,0.756116666667,215.07286051498696,187.9838903898912,381.2626427270841,93.9919451949456,True,,,,
3376,506.42756823512,0.756116666667,3269.739682165284,3331.2829226014765,4672.634617520296,1634.869841082642,True,,,,
3395,509.456113495328,0.856116666667,54056.97921693865,45345.50332652892,52592.01054425682,22672.75166326446,True,54056.9792169386,45345.5033265289,52592.0105442568,22672.7516632645
3401,511.329899236304,0.756116666667,3618.8538071202,2774.9434911108383,606.5561040111345,303.27805200556725,True,,,,
3419,514.410210342825,0.756116666667,1232.2839750911062,2354.702667446191,2680.871088744975,616.1419875455531,True,,,,
3426,515.4061495082099,0.756116666667,2091.8083918616176,816.5081105025083,70.66458397913418,35.33229198956709,True,,,,
3435,516.4321149876712,0.956116666667,4824.912004057957,5721.584853346195,4614.6308132899085,2307.3154066449542,True,,,,
3444,517.7681781672344,1.156116666667,34291.144741920456,22349.002887811446,24136.84330974652,11174.501443905723,True,,,,
3453,520.4079870701438,0.8561166666669999,39264.03347280505,42841.90016156251,44575.18278570304,19632.016736402526,True,,,,
3454,521.0822492449929,0.8561166666669999,12901.72011003655,9586.812719223912,9887.644671548209,4793.406359611956,True,,,,
3455,521.0822492449929,0.956116666667,12761.76809047192,9346.373325288818,9789.83178309587,4673.186662644409,True,,,,
3456,521.3446334695678,0.956116666667,458.95450371245295,768.026041984553,827.0791881184633,229.47725185622647,True,,,,
3474,525.4468369879571,0.756116666667,1799.1389252902368,2606.5943682370207,2803.1761988649982,899.5694626451184,True,,,,
3481,527.4081850409483,0.756116666667,11262.548256936328,11796.860338147171,10999.15651805114,5499.57825902557,True,,,,
3485,528.4131289328593,0.756116666667,2560.930369591212,1685.358985435509,2962.4743581779417,842.6794927177546,True,,,,
3496,530.8596407239347,13.05611666666697,1036.9320012481862,668.7252281671932,997.5976782623236,334.3626140835966,True,,,,
3500,532.3708822836666,0.756116666667,1379.157708941014,1534.3868275800614,869.3421098450929,434.67105492254643,True,,,,
3507,534.460418605616,0.8561166666669999,5073.819712665145,3043.965677456543,4798.817164185482,1521.9828387282714,True,,,,
3520,538.4189129522283,0.756116666667,70716.22767120066,70705.76477321605,61819.40495502891,30909.702477514456,True,,,,
3524,539.430196234921,0.756116666667,190482.18628765116,178822.04622966793,160232.50930780263,80116.25465390131,True,190482.186287651,178822.046229668,160232.509307803,80116.2546539013
3533,540.5075061403853,0.756116666667,1074840.142353111,916259.77668331,775333.2838510346,387666.6419255173,True,,,,
3539,541.4395073272949,0.8561166666669999,20661.32108124792,23157.98130623917,18268.37416659364,9134.18708329682,True,,,,
3554,547.0412321252153,5.156116666666998,1960.249520057629,1631.2045278788744,3289.899985004072,815.6022639394372,True,,,,
3558,549.3897114266261,0.756116666667,1480.44407484132,1337.6635421309911,1947.2371478865837,668.8317710654956,True,,,,
3559,549.3897114266261,0.8561166666669999,4408.591288480232,6097.99883137936,2807.6715444964348,1403.8357722482174,True,,,,
3563,550.4017588060095,0.756116666667,1787.7055139273186,2071.82679325651,3351.825182927152,893.8527569636593,True,,,,
3576,553.5186537945398,0.756116666667,194234.6348504427,165557.22772456534,159277.8138036876,79638.9069018438,True,,,,
3598,559.3997903029897,0.756116666667,2913.116721725754,3558.8244605535897,2217.8956061673325,1108.9478030836663,True,,,,
3605,561.4155053382964,0.756116666667,9368.498301763402,4806.76574198864,8357.711930466712,2403.38287099432,True,,,,
3609,562.4185662223265,0.756116666667,1953.7679845741245,2463.2117361543906,983.5035688687344,491.7517844343672,True,,,,
3637,567.3908401102459,0.956116666667,2448.734554555631,1893.1007846449788,720.0926863972696,360.0463431986348,True,,,,
3644,568.4655505125337,0.756116666667,16985.851582174204,17957.920713519754,20621.787560355864,8492.925791087102,True,,,,
3678,579.4979318327387,0.8561166666669999,39187.84089733684,35045.44288263527,31211.45214125928,15605.72607062964,True,,,,
3679,579.5272507554317,0.8561166666669999,2903.9525467135563,1787.895850531902,6906.519141320448,893.947925265951,True,,,,
3687,581.4457601941012,0.756116666667,2458.691407969087,802.2246789259503,1524.1742115769598,401.11233946297517,True,,,,
3689,581.511455577545,0.756116666667,2248.315968312879,827.7768721740617,1965.8776173933177,413.88843608703087,True,,,,
3694,582.5153181842969,0.756116666667,2133.647425585041,3588.7618457944536,520.9027680296015,260.45138401480074,True,,,,
3708,587.4605009777238,0.756116666667,457.21591456583946,1701.3353488774335,2036.4034018909745,228.60795728291973,True,,,,
3709,587.5071278734534,0.8561166666669999,14350.83034781161,9597.199277450907,13173.306318689672,4798.599638725454,True,,,,
3728,592.3940621270731,0.756116666667,4851.182016488976,6724.058179897687,3083.708780842096,1541.854390421048,True,,,,
3729,592.4653906398056,0.756116666667,80340.03388348903,85082.9435560727,81537.48040720288,40170.016941744514,True,,,,
3740,594.3358890002355,0.956116666667,5706.167752954157,3628.051694484234,2691.5942330437106,1816.89161267896,True,,,,
3759,597.1146316204183,0.956116666667,7947.119432087165,7341.700032668356,5248.701665431558,2624.350832715779,True,,,,
3765,598.5060813640368,0.756116666667,6064.304940100474,5077.103739239494,4569.239761652629,2284.6198808263143,True,,,,
3767,600.410740760523,0.756116666667,1292.0789141811124,933.5229296792368,2517.7020930285125,466.7614648396184,True,,,,
3768,601.9789022220008,0.656116666667,4875.019541488762,25201.956255259225,1593.785078003953,651.2170128908243,True,,,,
3785,609.4726219724382,0.756116666667,31339.791657695627,27316.29797906385,27829.732755441502,13658.148989531925,True,,,,
3795,612.7960346386569,10.25611666666698,1696.2782308757055,353.1778202234559,1123.9073204121532,176.58891011172796,True,,,,
3810,616.5510568323892,0.956116666667,6177.899130175258,5229.455535731917,7128.691864967424,2614.7277678659584,True,,,,
3811,617.4742356323832,0.756116666667,3059.651465744265,5192.672698437492,4247.475360387705,1529.8257328721324,True,,,,
3812,619.1961598864119,0.756116666667,16555.34989331512,10127.83562397884,9319.386704916718,4659.693352458359,True,,,,
3813,619.1961598864119,0.8561166666669999,16460.01936683838,10004.789989281257,8865.81559410692,4432.90779705346,True,,,,
3816,620.1880455645664,0.756116666667,9636.269114353983,6208.597806772726,2821.6144657397667,1410.8072328698834,True,,,,
3824,622.2039260065454,0.756116666667,7857.982592230597,5463.304953332487,3396.763634157413,1698.3818170787065,True,,,,
3829,623.4574185912418,0.756116666667,2501.6723011709364,2543.6200509622745,714.4967641170684,357.2483820585342,True,,,,
3834,627.5564882422636,0.956116666667,19112.59355715099,18556.85083780897,23559.887281785373,9278.425418904484,True,,,,
3838,634.0731013770431,0.656116666667,6003.162454451625,3558.0346745526267,2474.004465974006,1237.002232987003,True,,,,
3839,636.0844720797514,0.656116666667,3126.7021569486037,2315.4620897864106,818.3475646444655,409.17378232223274,True,,,,
3840,636.2767506467984,0.756116666667,1862.211028649091,1372.3206363384988,869.2787066130021,434.63935330650105,True,,,,
3848,639.1289127632515,0.8561166666669999,12684.355388241782,9546.174965449864,9084.856000808351,4542.428000404176,True,,,,
3849,639.1289127632515,0.956116666667,14648.668339822809,10867.88040493644,9912.350788635633,4956.175394317816,True,,,,
3865,644.2947064188007,0.956116666667,1865.925331650927,1472.2660876835737,2974.1369215301456,736.1330438417868,True,,,,
3868,647.236478443318,0.956116666667,17755.83984559896,16722.610478248982,21834.735088546244,8361.305239124491,True,,,,
3876,655.3085430034032,0.756116666667,3051.364722564662,3882.9337506307047,2507.6791113527133,710.6219712744681,True,,,,
3878,656.4699936171402,0.756116666667,3739.892268495279,4359.348590158388,3188.6212976106663,1594.3106488053331,True,,,,
3886,669.5744342281555,0.956116666667,13891.319033806703,15026.959085299346,9492.122204547471,4746.061102273736,True,,,,
3887,669.5744342281555,1.056116666667,13826.815096520266,13579.31731339494,9303.15161766426,4651.57580883213,True,,,,
3895,680.7823245702106,13.05611666666697,10347.199355884197,9550.402428049343,9935.87080947611,404.2681790072241,True,,,,
3926,696.566588720617,0.956116666667,9764.928126421555,6301.066408167157,4718.229447212693,2359.1147236063466,True,,,,
3927,696.566588720617,1.056116666667,9619.874956754877,6109.513762928853,4632.433976989718,2316.216988494859,True,,,,
3933,698.2934989856037,0.956116666667,42390.5688242428,38338.30143510015,45745.13749988726,19169.150717550074,True,,,,
3936,699.7716008489682,13.05611666666697,3993.972736570496,4943.797159125045,3025.035306930682,1512.517653465341,True,,,,
3941,713.2968561555908,0.8561166666669999,7164.966288692867,8449.472414228825,8008.2979850253,3291.4399611788767,True,,,,
3961,725.6020096119864,1.056116666667,12522.934528604004,8350.132330953662,7643.15700302876,3821.57850151438,True,,,,
3974,741.6064104525311,0.956116666667,15592.640554246693,9045.641843309226,8518.630851194264,4259.315425597132,True,,,,
3997,771.5041820743207,0.956116666667,40206.96168223088,37492.79081361483,41577.473098208095,18746.395406807416,True,,,,
4002,773.5106878905103,1.056116666667,7167.985690142013,7485.578568971183,6458.089986615383,3229.0449933076916,True,,,,
4008,786.7453855832493,13.05611666666697,6184.834201114729,4968.337830483079,5592.180991006397,284.1313388815416,True,,,,
4014,805.4898290625665,0.956116666667,3177.23512045834,2892.6621627382897,4006.438066143293,1446.3310813691448,True,,,,
4039,835.5321732419924,0.756116666667,2178.4642350730487,1092.224991602047,1005.244879694916,502.622439847458,True,,,,
4043,843.5573844961781,1.056116666667,9161.207812597688,8558.365952377653,8556.017549193522,4278.008774596761,True,,,,
4048,857.5170558398028,0.756116666667,641.4072314329957,1184.5906189477855,1961.003249899038,320.70361571649784,True,,,,
4051,866.5547155386672,1.056116666667,5157.688052423952,5098.381036047738,4802.069376812737,2401.0346884063683,True,,,,
4057,893.155114648771,0.856116666667,10218.37232051156,9499.835068580813,9999.401679265782,4749.917534290406,True,10218.3723205116,9499.83506858081,9999.40167926578,4749.91753429041
4064,905.5825503059262,0.756116666667,1582.5673399737886,1700.8092202551636,2672.950771471396,791.2836699868943,True,,,,
4070,919.664275040157,0.756116666667,3394.597690252945,3029.811502146624,2599.707606022192,1299.853803011096,True,3394.59769025295,3029.81150214662,2599.70760602219,1299.8538030111
4078,943.6356304228012,0.756116666667,2863.926252281008,2214.8544345997225,1880.2665345105445,940.1332672552722,True,,,,
4079,951.4215090671128,0.756116666667,9343.584442754272,6848.696275701318,7207.079118648609,3424.348137850659,True,,,,
4080,961.6428605434128,0.756116666667,12081.12497211363,11824.718493059432,10015.21226971669,5007.606134858345,True,,,,
4082,962.6476157188206,0.756116666667,5236.030717501604,6581.775437977207,4706.984800120932,2353.492400060466,True,,,,
4083,963.6018452363862,0.8561166666669999,4148.712169056551,2000.3763185604423,3851.8634273818698,1000.1881592802212,True,,,,
4084,963.657628765444,0.756116666667,15478.197281169752,15217.986575730709,15093.544221942311,7546.772110971156,True,15478.1972811698,15217.9865757307,15093.5442219423,7546.77211097116
4085,964.6611806704584,0.756116666667,5425.054063086743,6657.132816383406,6735.467229573776,2712.5270315433713,True,,,,
4092,967.3525348420684,20.45611666666702,922.9565712285192,1016.1609532302645,1557.0180590846849,461.4782856142596,True,,,,
4093,967.3871020995084,12.356116666666972,1606.8335850073236,593.5703022636483,2040.4686194720252,572.452632302827,True,,,,
4094,967.3871020995084,13.05611666666697,970.8707765359678,1163.287357571752,1868.0310571142425,648.4428989125673,True,,,,
4095,967.413865776667,12.356116666666972,1606.8335850073236,1237.9940083398171,1041.9634760162974,521.7029509254321,True,,,,
4102,978.976645506883,1.5561166666670003,34068.25768483255,35127.8249241706,18514.87615856453,9257.438079282265,True,,,,
4103,979.9808220148803,1.4561166666670002,8939.66947716591,7996.523365769315,4540.542848092734,2270.271424046367,True,,,,
4104,979.9808220148803,1.5561166666670003,8414.459979041652,8054.655050226716,3996.526883041199,1998.2634415205996,True,,,,
4107,999.9205684117444,4.956116666666999,5292.712933153366,4254.325700556013,2081.889128202701,1040.9445641013506,True,,,,
4108,1001.9187472068384,4.956116666666999,3086.4359202238047,4137.948180319972,1654.64251356589,827.321256782945,True,,,,
4113,1025.1617353608403,0.8561166666669999,8951.200318962728,9772.595307415238,7397.601285994088,3698.800642997044,True,,,,
4127,1175.7732966066872,0.956116666667,4359.891090278518,4467.82168293878,3095.956264502811,1547.9781322514054,True,,,,
