,index,mz,rt,example_data_for_colab/xcms_example_data//B1_NIST1950_1_6540.mzML,example_data_for_colab/xcms_example_data//B1_NIST1950_2_6540.mzML,example_data_for_colab/xcms_example_data//B1_NIST1950_3_6540.mzML
0,50,52.97982132695764,5.056116666666998,0.9907910823822021,0.9896693825721741,0.9902549386024475
1,51,52.97982132695764,5.156116666666998,0.9647263288497925,0.97252357006073,0.947062611579895
2,270,53.011069157828786,5.056116666666998,0.9854065179824829,0.9857747554779053,0.9849072694778442
3,271,53.011069157828786,5.156116666666998,0.0,0.8185162544250488,0.8110023140907288
4,490,54.97700987780368,5.056116666666998,0.9883967041969299,0.9872100353240967,0.9860060214996338
5,491,54.97700987780368,5.156116666666998,0.94090336561203,0.9337069392204285,0.9377137422561646
6,704,55.01895109076933,4.4561166666670005,0.9019002914428711,0.9806050062179565,0.964383602142334
7,1010,56.99579932650052,13.05611666666697,0.955198347568512,0.9476479291915894,0.9526152610778809
8,1011,56.99579932650052,13.15611666666697,0.8585676550865173,0.8495956063270569,0.8403623700141907
9,1334,57.97565234280839,1.4561166666670002,0.9894508719444275,0.9890267252922058,0.9890323877334595
10,1335,57.97565234280839,1.5561166666670003,0.9421881437301636,0.9367989301681519,0.9199625849723816
11,1780,59.013978497683084,2.0561166666670005,0.9913215041160583,0.9911404252052307,0.9911450743675232
12,1781,59.013978497683084,2.1561166666670006,0.8480047583580017,0.8407667279243469,0.8549201488494873
13,2232,59.02494003733337,3.2561166666670016,0.9691920280456543,0.9670119285583496,0.9670803546905518
14,2233,59.02494003733337,3.3561166666670017,0.9774293899536133,0.9727246165275574,0.9765173196792603
15,2440,59.047745979723935,2.0561166666670005,0.9959024786949158,0.9949771761894226,0.9913454055786133
16,2453,59.047745979723935,3.3561166666670017,0.8731364011764526,0.890465497970581,0.9311673045158386
17,3210,59.98524356542017,13.05611666666697,0.8270304799079895,0.8778690695762634,0.8588775396347046
18,3760,60.017121859963325,2.0561166666670005,0.9931671023368835,0.9903690218925476,0.9883763194084167
19,4200,61.01659713564749,2.0561166666670005,0.9999675750732422,0.9999443292617798,0.0
20,4236,61.01659713564749,5.656116666666996,0.9692208170890808,0.9644845128059387,0.9196277260780334
21,5729,68.99575069347397,0.9561166666669999,0.9816763401031494,0.9739063382148743,0.9827752709388733
22,5949,68.99666338920801,0.9561166666669999,0.9807301759719849,0.9776670336723328,0.983316957950592
23,6210,69.00925323245752,5.056116666666998,0.9929085969924927,0.9924567937850952,0.990166425704956
24,6211,69.00925323245752,5.156116666666998,0.9807902574539185,0.9799245595932007,0.9790669083595276
25,6612,71.05030807362614,1.256116666667,0.8666759729385376,0.934710681438446,0.9428848624229431
26,7174,72.9696817820553,13.456116666666968,0.8733377456665039,0.8788692951202393,0.8704161643981934
27,7175,72.9696817820553,13.556116666666968,0.8865516185760498,0.8877500891685486,0.8901146650314331
28,7266,72.99305312834174,0.656116666667,0.8147410154342651,0.8589187860488892,0.8579883575439453
